"id","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","filhos"
"17186",17186,1.36,49.47,26.75,"F","PósDoc","Humanas","sim",1,3488.1,2
"17187",17187,1.6,58.92,23.02,"M","Mestrado","Humanas","sim",1,2572.2,2
"17188",17188,1.53,56.1,23.97,"F","1ºGrau","Humanas","sim",1,2735.38,1
"17189",17189,1.53,56.21,24.01,"F","PósDoc","Biologicas","sim",1,3178.38,1
"17190",17190,1.7,63.03,21.81,"M","Mestrado","Humanas","sim",1,2334.46,2
"17191",17191,1.45,53.17,25.29,"M","Analfabeto","Humanas","sim",1,3369.91,1
"17192",17192,1.31,47.25,27.53,"M","Mestrado","Exatas","sim",1,4149.86,2
"17193",17193,1.6,59.2,23.12,"F","Doutorado","Biologicas","sim",1,3000.46,0
"17194",17194,1.34,48.62,27.08,"M","3ºgrau","Biologicas","Não",0,3233.32,0
"17195",17195,1.4,50.86,25.95,"M","1ºGrau","Humanas","Não",0,2852.94,2
"17196",17196,1.46,53.22,24.97,"F","3ºgrau","Biologicas","Não",0,3504.02,2
"17197",17197,1.61,59.6,22.99,"F","2ºGrau","Biologicas","sim",1,2604.08,1
"17198",17198,1.64,60.74,22.58,"F","1ºGrau","Exatas","Não",0,3709.54,2
"17199",17199,1.4,50.99,26.02,"M","Mestrado","Exatas","Não",0,2552.53,2
"17200",17200,1.73,64.31,21.49,"F","Mestrado","Biologicas","Não",0,3897.53,2
"17201",17201,1.61,59.24,22.85,"F","PósDoc","Biologicas","Não",0,2852.73,1
"17202",17202,1.56,57.57,23.66,"M","Doutorado","Humanas","sim",1,2714.13,1
"17203",17203,1.32,47.83,27.45,"M","3ºgrau","Humanas","Não",0,2758.45,0
"17204",17204,1.27,45.91,28.46,"M","Doutorado","Exatas","sim",1,2903.62,2
"17205",17205,1.52,55.84,24.17,"F","2ºGrau","Humanas","sim",1,2812.67,0
"17206",17206,1.66,61.42,22.29,"F","2ºGrau","Humanas","Não",0,2988.18,1
"17207",17207,1.46,53.21,24.96,"F","Doutorado","Humanas","sim",1,2423.56,0
"17208",17208,1.55,57,23.73,"M","Analfabeto","Biologicas","sim",1,2900.75,1
"17209",17209,1.45,52.87,25.15,"F","Analfabeto","Humanas","Não",0,2720.88,0
"17210",17210,1.41,51.5,25.9,"M","Analfabeto","Exatas","Não",0,3405.91,2
"17211",17211,1.47,53.73,24.86,"F","2ºGrau","Humanas","Não",0,3562.8,1
"17212",17212,1.45,52.85,25.14,"F","3ºgrau","Exatas","Não",0,3097.54,0
"17213",17213,1.45,52.95,25.18,"M","Analfabeto","Humanas","sim",1,3446.39,0
"17214",17214,1.41,51.2,25.75,"M","1ºGrau","Exatas","Não",0,2923.54,2
"17215",17215,1.68,62.27,22.06,"F","PósDoc","Exatas","sim",1,2878.87,1
"17216",17216,1.51,55.45,24.32,"M","Mestrado","Exatas","sim",1,3695.67,1
"17217",17217,1.55,56.86,23.67,"M","2ºGrau","Exatas","Não",0,3115.1,1
"17218",17218,1.26,45.48,28.65,"M","1ºGrau","Humanas","sim",1,3627.43,1
"17219",17219,1.57,57.9,23.49,"F","Analfabeto","Exatas","Não",0,2876.88,2
"17220",17220,1.48,54.17,24.73,"M","3ºgrau","Humanas","sim",1,2491.96,2
"17221",17221,1.44,52.69,25.41,"M","3ºgrau","Exatas","Não",0,3452.11,2
"17222",17222,1.38,50.19,26.35,"M","3ºgrau","Biologicas","sim",1,2817.28,0
"17223",17223,1.52,55.62,24.07,"M","Doutorado","Biologicas","Não",0,1992.56,0
"17224",17224,1.51,55.59,24.38,"F","1ºGrau","Humanas","Não",0,2520.5,2
"17225",17225,1.61,59.55,22.97,"M","2ºGrau","Exatas","Não",0,2883.05,0
"17226",17226,1.37,49.72,26.49,"M","PósDoc","Exatas","Não",0,3596.1,1
"17227",17227,1.51,55.29,24.25,"F","1ºGrau","Biologicas","Não",0,3002.31,1
"17228",17228,1.44,52.4,25.27,"M","Analfabeto","Humanas","Não",0,3363.69,1
"17229",17229,1.45,52.84,25.13,"M","Doutorado","Exatas","Não",0,2991.57,2
"17230",17230,1.53,56.33,24.06,"M","1ºGrau","Biologicas","Não",0,2724.22,1
"17231",17231,1.53,56.15,23.99,"M","PósDoc","Biologicas","Não",0,2304.02,0
"17232",17232,1.6,58.84,22.98,"F","Mestrado","Biologicas","sim",1,3257.17,1
"17233",17233,1.44,52.66,25.4,"M","2ºGrau","Humanas","Não",0,2975.55,1
"17234",17234,1.46,53.54,25.12,"M","1ºGrau","Humanas","sim",1,4053.9,0
"17235",17235,1.44,52.6,25.37,"F","PósDoc","Exatas","sim",1,3248.23,2
"17236",17236,1.46,53.43,25.07,"M","Mestrado","Humanas","Não",0,3315.19,1
"17237",17237,1.43,52.2,25.53,"F","1ºGrau","Humanas","sim",1,2338.22,1
"17238",17238,1.6,59.14,23.1,"M","Analfabeto","Exatas","sim",1,3275.82,0
"17239",17239,1.54,56.55,23.84,"F","Mestrado","Exatas","Não",0,2035.82,0
"17240",17240,1.62,59.66,22.73,"M","1ºGrau","Humanas","sim",1,2878.96,0
"17241",17241,1.63,60.21,22.66,"M","3ºgrau","Humanas","Não",0,2503.45,2
"17242",17242,1.48,54.25,24.77,"M","1ºGrau","Humanas","Não",0,2294.11,2
"17243",17243,1.5,54.97,24.43,"M","Analfabeto","Exatas","Não",0,3684.79,1
"17244",17244,1.5,55.09,24.48,"F","3ºgrau","Exatas","Não",0,3293.06,2
"17245",17245,1.66,61.28,22.24,"M","3ºgrau","Biologicas","Não",0,2233.87,0
"17246",17246,1.51,55.42,24.31,"M","PósDoc","Biologicas","Não",0,2059.54,0
"17247",17247,1.57,57.86,23.47,"M","PósDoc","Humanas","Não",0,2394.66,1
"17248",17248,1.49,54.65,24.62,"F","Analfabeto","Biologicas","Não",0,3377.18,0
"17249",17249,1.41,51.49,25.9,"M","Doutorado","Exatas","Não",0,2357.29,1
"17250",17250,1.59,58.61,23.18,"M","Doutorado","Biologicas","Não",0,2448.39,0
"17251",17251,1.28,46.2,28.2,"M","PósDoc","Exatas","Não",0,3586.64,0
"17252",17252,1.55,57.06,23.75,"M","2ºGrau","Biologicas","Não",0,2329.08,1
"17253",17253,1.55,57.15,23.79,"M","PósDoc","Humanas","Não",0,3300.79,1
"17254",17254,1.39,50.61,26.19,"M","2ºGrau","Biologicas","Não",0,2996.55,2
"17255",17255,1.56,57.36,23.57,"F","PósDoc","Humanas","Não",0,3134.31,2
"17256",17256,1.46,53.54,25.12,"M","PósDoc","Exatas","Não",0,2929.3,1
"17257",17257,1.45,53.16,25.28,"F","3ºgrau","Humanas","sim",1,3243.7,2
"17258",17258,1.42,51.76,25.67,"M","PósDoc","Exatas","Não",0,2570.95,1
"17259",17259,1.76,65.56,21.16,"F","3ºgrau","Biologicas","sim",1,3548.9,0
"17260",17260,1.6,58.94,23.02,"F","1ºGrau","Biologicas","Não",0,2507.43,0
"17261",17261,1.43,52.31,25.58,"F","3ºgrau","Biologicas","Não",0,2293.78,1
"17262",17262,1.63,60.26,22.68,"F","3ºgrau","Exatas","Não",0,3368.88,2
"17263",17263,1.44,52.79,25.46,"M","Mestrado","Exatas","Não",0,2699.09,2
"17264",17264,1.66,61.42,22.29,"M","2ºGrau","Exatas","Não",0,3065.56,2
"17265",17265,1.61,59.44,22.93,"F","PósDoc","Biologicas","sim",1,2824.83,2
"17266",17266,1.43,52.18,25.52,"M","3ºgrau","Exatas","Não",0,3540.28,0
"17267",17267,1.59,58.59,23.18,"M","Doutorado","Humanas","sim",1,2696.82,0
"17268",17268,1.63,60.12,22.63,"M","1ºGrau","Exatas","Não",0,2478.71,2
"17269",17269,1.47,53.75,24.87,"M","Doutorado","Humanas","Não",0,3211,0
"17270",17270,1.55,57.17,23.8,"F","1ºGrau","Biologicas","Não",0,2878.64,0
"17271",17271,1.43,52.39,25.62,"F","Doutorado","Biologicas","Não",0,2226.2,0
"17272",17272,1.51,55.48,24.33,"M","2ºGrau","Biologicas","Não",0,3280.57,0
"17273",17273,1.7,63.18,21.86,"M","1ºGrau","Humanas","Não",0,2411.43,1
"17274",17274,1.47,53.9,24.94,"M","Mestrado","Humanas","Não",0,3136.11,0
"17275",17275,1.65,61.2,22.48,"M","Doutorado","Exatas","sim",1,2325.12,2
"17276",17276,1.43,52.04,25.45,"F","2ºGrau","Humanas","Não",0,3347.06,0
"17277",17277,1.44,52.5,25.32,"M","3ºgrau","Humanas","Não",0,3391.81,0
"17278",17278,1.39,50.73,26.26,"F","Doutorado","Humanas","sim",1,3325.9,0
"17279",17279,1.64,60.58,22.52,"M","2ºGrau","Exatas","Não",0,3178.84,0
"17280",17280,1.58,58.25,23.33,"F","1ºGrau","Exatas","sim",1,2485.72,0
"17281",17281,1.42,51.61,25.6,"M","2ºGrau","Humanas","sim",1,3069.86,1
"17282",17282,1.39,50.6,26.19,"M","1ºGrau","Biologicas","Não",0,3263.64,0
"17283",17283,1.46,53.38,25.04,"F","Analfabeto","Humanas","Não",0,2301.98,1
"17284",17284,1.58,58.02,23.24,"F","2ºGrau","Exatas","Não",0,2322.23,1
"17285",17285,1.33,48.06,27.17,"F","Doutorado","Exatas","Não",0,2700.87,2
"17286",17286,1.42,51.82,25.7,"F","Mestrado","Exatas","Não",0,3080.25,2
"17287",17287,1.46,53.58,25.14,"F","2ºGrau","Biologicas","Não",0,2909.14,0
"17288",17288,1.62,59.83,22.8,"M","Doutorado","Exatas","sim",1,2653.03,2
"17289",17289,1.61,59.39,22.91,"M","1ºGrau","Biologicas","sim",1,3434,1
"17290",17290,1.61,59.43,22.93,"M","Mestrado","Humanas","Não",0,2533.68,2
"17291",17291,1.6,58.96,23.03,"M","Mestrado","Exatas","sim",1,1975.52,1
"17292",17292,1.64,60.65,22.55,"F","PósDoc","Humanas","Não",0,3243.54,1
"17293",17293,1.56,57.41,23.59,"M","2ºGrau","Exatas","Não",0,2558.01,0
"17294",17294,1.5,55.05,24.47,"F","2ºGrau","Biologicas","sim",1,3291.21,2
"17295",17295,1.56,57.37,23.57,"F","1ºGrau","Humanas","Não",0,3169.72,0
"17296",17296,1.68,62.26,22.06,"M","2ºGrau","Exatas","sim",1,3168.22,0
"17297",17297,1.61,59.3,22.88,"F","2ºGrau","Humanas","Não",0,2945.24,2
"17298",17298,1.32,47.62,27.33,"F","1ºGrau","Humanas","Não",0,2719.49,2
"17299",17299,1.37,49.72,26.49,"F","3ºgrau","Humanas","Não",0,2695.3,0
"17300",17300,1.41,51.39,25.85,"F","1ºGrau","Biologicas","sim",1,2785.5,0
"17301",17301,1.45,52.92,25.17,"F","Mestrado","Exatas","sim",1,3161.54,2
"17302",17302,1.63,60.27,22.68,"F","2ºGrau","Exatas","Não",0,3084.5,1
"17303",17303,1.43,52.26,25.56,"F","2ºGrau","Humanas","sim",1,3242.35,2
"17304",17304,1.48,54.37,24.82,"M","Analfabeto","Biologicas","Não",0,3385.57,0
"17305",17305,1.34,48.41,26.96,"M","Doutorado","Biologicas","Não",0,3066.97,2
"17306",17306,1.35,48.99,26.88,"F","2ºGrau","Humanas","Não",0,2902.28,2
"17307",17307,1.61,59.47,22.94,"M","3ºgrau","Exatas","sim",1,3362.66,1
"17308",17308,1.62,59.63,22.72,"F","Doutorado","Exatas","Não",0,2965.61,1
"17309",17309,1.52,55.78,24.14,"M","2ºGrau","Biologicas","Não",0,2619.21,2
"17310",17310,1.54,56.54,23.84,"M","Analfabeto","Biologicas","Não",0,4169.87,1
"17311",17311,1.52,55.69,24.1,"F","Mestrado","Exatas","Não",0,3649.03,2
"17312",17312,1.6,59.13,23.1,"M","Analfabeto","Biologicas","sim",1,3112,2
"17313",17313,1.62,59.86,22.81,"M","PósDoc","Humanas","Não",0,3152.78,2
"17314",17314,1.37,49.62,26.44,"F","2ºGrau","Exatas","sim",1,3334.18,0
"17315",17315,1.43,52.36,25.61,"M","1ºGrau","Humanas","Não",0,3336.14,2
"17316",17316,1.57,57.76,23.43,"M","Analfabeto","Biologicas","sim",1,3129.44,2
"17317",17317,1.36,49.26,26.63,"F","2ºGrau","Exatas","Não",0,2660.34,2
"17318",17318,1.72,63.7,21.53,"M","1ºGrau","Biologicas","sim",1,3313.91,2
"17319",17319,1.45,52.82,25.12,"M","Analfabeto","Exatas","sim",1,2784.92,2
"17320",17320,1.57,57.7,23.41,"M","1ºGrau","Humanas","sim",1,3498.42,1
"17321",17321,1.52,55.87,24.18,"F","Analfabeto","Humanas","Não",0,3377.96,2
"17322",17322,1.47,53.8,24.9,"F","2ºGrau","Humanas","Não",0,2619.82,1
"17323",17323,1.44,52.53,25.33,"F","Mestrado","Humanas","Não",0,4121.97,1
"17324",17324,1.57,57.89,23.49,"M","2ºGrau","Biologicas","sim",1,2733.24,1
"17325",17325,1.61,59.56,22.98,"F","1ºGrau","Exatas","sim",1,2752.18,1
"17326",17326,1.64,60.45,22.48,"F","PósDoc","Humanas","sim",1,2919.65,0
"17327",17327,1.37,49.89,26.58,"M","Doutorado","Exatas","Não",0,2700.03,0
"17328",17328,1.41,51.35,25.83,"F","PósDoc","Exatas","sim",1,3177.24,2
"17329",17329,1.49,54.48,24.54,"M","3ºgrau","Biologicas","Não",0,3034.43,0
"17330",17330,1.52,55.92,24.2,"M","Mestrado","Humanas","sim",1,3264.28,0
"17331",17331,1.35,48.81,26.78,"M","2ºGrau","Humanas","sim",1,3428.67,1
"17332",17332,1.45,53.1,25.26,"M","2ºGrau","Biologicas","sim",1,3234.98,1
"17333",17333,1.62,59.71,22.75,"M","Mestrado","Humanas","sim",1,2622.7,0
"17334",17334,1.42,51.85,25.71,"M","3ºgrau","Humanas","Não",0,2754.34,1
"17335",17335,1.57,57.74,23.42,"M","Analfabeto","Biologicas","sim",1,2810.36,0
"17336",17336,1.37,49.73,26.5,"M","3ºgrau","Exatas","Não",0,3126.78,0
"17337",17337,1.49,54.56,24.58,"F","Mestrado","Humanas","Não",0,2213.99,2
"17338",17338,1.57,57.62,23.38,"M","3ºgrau","Humanas","Não",0,2649.4,0
"17339",17339,1.6,59.19,23.12,"F","PósDoc","Humanas","sim",1,2783.01,1
"17340",17340,1.36,49.32,26.67,"M","Doutorado","Humanas","Não",0,3776.26,0
"17341",17341,1.65,61.14,22.46,"F","Analfabeto","Exatas","Não",0,3071.69,1
"17342",17342,1.52,55.61,24.07,"F","1ºGrau","Exatas","Não",0,3113.86,2
"17343",17343,1.65,60.87,22.36,"F","3ºgrau","Humanas","Não",0,4101.8,1
"17344",17344,1.47,54,24.99,"F","PósDoc","Biologicas","Não",0,3271.81,2
"17345",17345,1.42,51.76,25.67,"F","3ºgrau","Biologicas","sim",1,2583.09,0
"17346",17346,1.33,48.33,27.32,"M","1ºGrau","Biologicas","Não",0,3229.74,0
"17347",17347,1.63,60.08,22.61,"F","Analfabeto","Humanas","Não",0,2988.64,0
"17348",17348,1.39,50.72,26.25,"F","3ºgrau","Biologicas","sim",1,3202.22,0
"17349",17349,1.69,62.67,21.94,"M","Doutorado","Humanas","Não",0,2935.94,1
"17350",17350,1.5,54.95,24.42,"F","PósDoc","Exatas","Não",0,2867.81,0
"17351",17351,1.64,60.54,22.51,"M","Doutorado","Humanas","sim",1,3628.87,2
"17352",17352,1.5,55.16,24.52,"F","Mestrado","Exatas","Não",0,3266.97,1
"17353",17353,1.48,54.11,24.7,"M","3ºgrau","Humanas","Não",0,2439.91,1
"17354",17354,1.45,52.94,25.18,"M","Doutorado","Exatas","Não",0,2855.71,2
"17355",17355,1.51,55.45,24.32,"F","Doutorado","Biologicas","Não",0,2906.75,2
"17356",17356,1.28,46.07,28.12,"M","2ºGrau","Biologicas","Não",0,2533.27,0
"17357",17357,1.39,50.57,26.17,"F","Doutorado","Exatas","Não",0,3351.3,1
"17358",17358,1.53,56.29,24.05,"F","Doutorado","Exatas","Não",0,3065.63,1
"17359",17359,1.54,56.49,23.82,"F","Doutorado","Humanas","sim",1,3255.53,0
"17360",17360,1.6,58.83,22.98,"M","PósDoc","Exatas","sim",1,3014.92,0
"17361",17361,1.38,50,26.25,"M","PósDoc","Humanas","Não",0,3299.59,0
"17362",17362,1.43,52.22,25.54,"M","PósDoc","Biologicas","Não",0,2601.82,0
"17363",17363,1.55,57.17,23.8,"F","Doutorado","Exatas","Não",0,2361.86,1
"17364",17364,1.37,49.97,26.62,"F","Analfabeto","Exatas","sim",1,3286.76,2
"17365",17365,1.47,53.64,24.82,"F","PósDoc","Biologicas","Não",0,2607.7,0
"17366",17366,1.74,64.54,21.32,"M","PósDoc","Humanas","sim",1,2920.4,1
"17367",17367,1.69,62.66,21.94,"F","2ºGrau","Exatas","sim",1,3079.29,2
"17368",17368,1.39,50.51,26.14,"M","1ºGrau","Exatas","Não",0,3125.4,2
"17369",17369,1.44,52.75,25.44,"M","1ºGrau","Exatas","sim",1,3094.48,0
"17370",17370,1.39,50.78,26.28,"M","2ºGrau","Humanas","sim",1,2980.68,1
"17371",17371,1.54,56.79,23.95,"M","1ºGrau","Exatas","Não",0,2990.11,2
"17372",17372,1.57,57.87,23.48,"M","1ºGrau","Humanas","sim",1,2829.84,2
"17373",17373,1.39,50.65,26.21,"M","Mestrado","Biologicas","Não",0,2720.09,1
"17374",17374,1.46,53.23,24.97,"M","1ºGrau","Exatas","Não",0,2686.18,0
"17375",17375,1.54,56.76,23.93,"M","PósDoc","Humanas","Não",0,3171.51,1
"17376",17376,1.56,57.33,23.56,"F","Mestrado","Exatas","Não",0,2783.14,0
"17377",17377,1.36,49.29,26.65,"F","2ºGrau","Exatas","Não",0,2950.42,1
"17378",17378,1.49,54.58,24.58,"M","Doutorado","Exatas","sim",1,2230.29,1
"17379",17379,1.57,57.81,23.45,"M","Doutorado","Biologicas","sim",1,2984.72,0
"17380",17380,1.52,55.72,24.12,"F","3ºgrau","Biologicas","Não",0,2470.19,1
"17381",17381,1.65,61.04,22.42,"M","PósDoc","Humanas","Não",0,2520.42,1
"17382",17382,1.62,59.86,22.81,"F","3ºgrau","Biologicas","Não",0,3047.68,1
"17383",17383,1.58,58.38,23.39,"M","PósDoc","Humanas","Não",0,3162.81,2
"17384",17384,1.4,50.86,25.95,"F","3ºgrau","Exatas","Não",0,3109.96,2
"17385",17385,1.44,52.71,25.42,"M","PósDoc","Humanas","sim",1,4217.53,1
"17386",17386,1.65,60.85,22.35,"M","Doutorado","Humanas","Não",0,2452.75,1
"17387",17387,1.35,48.97,26.87,"M","1ºGrau","Humanas","Não",0,2515.86,1
"17388",17388,1.71,63.31,21.65,"M","Doutorado","Exatas","sim",1,3978.66,1
"17389",17389,1.45,52.88,25.15,"M","1ºGrau","Exatas","sim",1,2753.47,0
"17390",17390,1.62,59.86,22.81,"F","Doutorado","Biologicas","Não",0,2630.52,0
"17391",17391,1.64,60.56,22.52,"F","Analfabeto","Exatas","Não",0,3479.36,2
"17392",17392,1.56,57.52,23.64,"M","1ºGrau","Exatas","sim",1,2673.53,1
"17393",17393,1.48,54.13,24.71,"F","1ºGrau","Biologicas","Não",0,2756.41,0
"17394",17394,1.24,44.44,28.9,"F","Analfabeto","Biologicas","sim",1,2549.24,1
"17395",17395,1.62,59.91,22.83,"M","2ºGrau","Biologicas","Não",0,2370.15,0
"17396",17396,1.52,55.74,24.13,"F","2ºGrau","Biologicas","Não",0,2739.24,0
"17397",17397,1.61,59.24,22.85,"M","Analfabeto","Humanas","sim",1,2203.81,1
"17398",17398,1.57,57.9,23.49,"F","Doutorado","Biologicas","Não",0,2890.93,1
"17399",17399,1.45,52.81,25.12,"M","2ºGrau","Biologicas","sim",1,2366.17,2
"17400",17400,1.53,56.06,23.95,"M","PósDoc","Humanas","Não",0,3025.06,0
"17401",17401,1.35,48.81,26.78,"M","1ºGrau","Exatas","sim",1,3118.41,0
"17402",17402,1.46,53.22,24.97,"M","Mestrado","Exatas","sim",1,3254.08,2
"17403",17403,1.45,53.13,25.27,"M","Mestrado","Humanas","Não",0,2878.75,2
"17404",17404,1.61,59.6,22.99,"M","3ºgrau","Biologicas","sim",1,3107.28,2
"17405",17405,1.49,54.5,24.55,"M","Mestrado","Humanas","Não",0,3022.6,1
"17406",17406,1.75,64.95,21.21,"M","PósDoc","Exatas","Não",0,3423.85,1
"17407",17407,1.52,55.86,24.18,"F","1ºGrau","Biologicas","sim",1,2202.31,0
"17408",17408,1.53,56.1,23.97,"M","2ºGrau","Humanas","sim",1,2950.13,0
"17409",17409,1.55,57.16,23.79,"M","2ºGrau","Biologicas","sim",1,3090.09,0
"17410",17410,1.43,52.29,25.57,"M","Doutorado","Exatas","Não",0,3016.68,2
"17411",17411,1.58,58.27,23.34,"M","Mestrado","Exatas","Não",0,2439.04,0
"17412",17412,1.32,47.95,27.52,"M","2ºGrau","Exatas","sim",1,3127.55,1
"17413",17413,1.66,61.38,22.27,"M","3ºgrau","Humanas","Não",0,2963.57,0
"17414",17414,1.34,48.58,27.06,"F","Mestrado","Exatas","sim",1,3070.01,1
"17415",17415,1.49,54.69,24.63,"F","Doutorado","Biologicas","Não",0,2842.25,0
"17416",17416,1.4,51.11,26.08,"F","1ºGrau","Biologicas","Não",0,3023.27,1
"17417",17417,1.67,62,22.23,"M","Analfabeto","Exatas","Não",0,2961.64,1
"17418",17418,1.58,58.07,23.26,"F","3ºgrau","Humanas","sim",1,2650.19,0
"17419",17419,1.48,54.28,24.78,"F","Mestrado","Humanas","Não",0,3180.4,0
"17420",17420,1.47,53.86,24.92,"M","Doutorado","Humanas","sim",1,3022.63,1
"17421",17421,1.47,53.72,24.86,"M","PósDoc","Humanas","Não",0,3248.14,0
"17422",17422,1.32,47.61,27.32,"F","Analfabeto","Biologicas","Não",0,2520.1,0
"17423",17423,1.34,48.69,27.12,"M","Mestrado","Exatas","Não",0,3126.4,1
"17424",17424,1.35,49.09,26.94,"F","2ºGrau","Exatas","Não",0,2798.97,2
"17425",17425,1.36,49.49,26.76,"F","1ºGrau","Exatas","sim",1,3359.26,2
"17426",17426,1.42,51.7,25.64,"F","Mestrado","Humanas","sim",1,2972.29,1
"17427",17427,1.53,56.01,23.93,"F","PósDoc","Exatas","sim",1,2927.62,1
"17428",17428,1.58,58.34,23.37,"M","1ºGrau","Exatas","Não",0,2960.59,2
"17429",17429,1.48,54.25,24.77,"M","3ºgrau","Biologicas","Não",0,2555.84,0
"17430",17430,1.62,59.89,22.82,"M","2ºGrau","Biologicas","Não",0,2989.26,1
"17431",17431,1.52,55.76,24.13,"M","2ºGrau","Humanas","Não",0,2608.68,1
"17432",17432,1.48,54.32,24.8,"F","2ºGrau","Biologicas","sim",1,3361.23,1
"17433",17433,1.47,53.94,24.96,"F","Mestrado","Biologicas","sim",1,2212.33,1
"17434",17434,1.54,56.51,23.83,"F","2ºGrau","Biologicas","Não",0,2843.67,0
"17435",17435,1.76,65.55,21.16,"M","Analfabeto","Humanas","Não",0,2589.62,0
"17436",17436,1.39,50.59,26.18,"M","Mestrado","Humanas","Não",0,2987.55,2
"17437",17437,1.41,51.31,25.81,"M","1ºGrau","Exatas","Não",0,3610.16,1
"17438",17438,1.64,60.77,22.59,"M","Doutorado","Exatas","sim",1,2617.34,0
"17439",17439,1.44,52.79,25.46,"F","1ºGrau","Exatas","sim",1,2987.76,2
"17440",17440,1.46,53.23,24.97,"F","Mestrado","Exatas","sim",1,2640.78,1
"17441",17441,1.4,50.93,25.98,"M","Doutorado","Exatas","Não",0,3361.4,1
"17442",17442,1.57,57.93,23.5,"F","Mestrado","Biologicas","Não",0,2960.83,1
"17443",17443,1.53,56.13,23.98,"F","3ºgrau","Exatas","sim",1,3484.32,1
"17444",17444,1.63,60.27,22.68,"F","3ºgrau","Humanas","Não",0,2771.64,0
"17445",17445,1.64,60.64,22.55,"F","Mestrado","Biologicas","Não",0,2927,2
"17446",17446,1.38,50.07,26.29,"M","2ºGrau","Biologicas","Não",0,3396.95,2
"17447",17447,1.59,58.67,23.21,"M","1ºGrau","Humanas","sim",1,2918.71,0
"17448",17448,1.43,52.08,25.47,"F","1ºGrau","Humanas","Não",0,3397.59,0
"17449",17449,1.41,51.43,25.87,"M","Doutorado","Biologicas","sim",1,3830.87,0
"17450",17450,1.5,55.11,24.49,"F","Doutorado","Exatas","Não",0,2889.92,1
"17451",17451,1.58,58.14,23.29,"F","2ºGrau","Humanas","Não",0,2675.04,2
"17452",17452,1.47,53.66,24.83,"F","1ºGrau","Exatas","Não",0,3137.08,2
"17453",17453,1.55,57.17,23.8,"M","Doutorado","Biologicas","Não",0,3636.21,0
"17454",17454,1.56,57.31,23.55,"F","PósDoc","Exatas","Não",0,3492.46,1
"17455",17455,1.42,51.64,25.61,"M","Mestrado","Biologicas","Não",0,3750.03,0
"17456",17456,1.61,59.32,22.88,"F","Analfabeto","Biologicas","Não",0,3771.18,1
"17457",17457,1.34,48.52,27.02,"M","PósDoc","Exatas","sim",1,3050.19,0
"17458",17458,1.39,50.68,26.23,"F","Analfabeto","Humanas","Não",0,2786.67,2
"17459",17459,1.44,52.57,25.35,"M","Doutorado","Humanas","Não",0,2973.67,2
"17460",17460,1.52,55.98,24.23,"F","Doutorado","Exatas","Não",0,3476.69,2
"17461",17461,1.64,60.79,22.6,"F","Mestrado","Humanas","Não",0,3194.4,0
"17462",17462,1.5,54.83,24.37,"F","Doutorado","Biologicas","sim",1,3365.25,2
"17463",17463,1.52,55.82,24.16,"F","Doutorado","Humanas","sim",1,2924.91,2
"17464",17464,1.56,57.54,23.64,"M","Mestrado","Exatas","Não",0,3114.95,1
"17465",17465,1.52,55.98,24.23,"M","2ºGrau","Exatas","sim",1,3042.26,0
"17466",17466,1.52,55.86,24.18,"F","Doutorado","Humanas","sim",1,3523.86,0
"17467",17467,1.45,52.83,25.13,"F","Analfabeto","Humanas","Não",0,2768.88,1
"17468",17468,1.46,53.37,25.04,"M","1ºGrau","Biologicas","Não",0,2668.36,0
"17469",17469,1.42,51.86,25.72,"F","2ºGrau","Humanas","sim",1,2789.08,0
"17470",17470,1.52,55.91,24.2,"M","PósDoc","Biologicas","sim",1,2037.62,2
"17471",17471,1.5,54.83,24.37,"M","1ºGrau","Humanas","Não",0,3313.42,2
"17472",17472,1.39,50.72,26.25,"M","3ºgrau","Exatas","sim",1,3295.2,1
"17473",17473,1.54,56.72,23.92,"F","Doutorado","Humanas","sim",1,2644.45,2
"17474",17474,1.45,53,25.21,"F","Mestrado","Exatas","Não",0,3519.48,2
"17475",17475,1.41,51.52,25.91,"M","2ºGrau","Exatas","Não",0,2361.41,0
"17476",17476,1.51,55.33,24.27,"M","1ºGrau","Exatas","Não",0,2725.73,0
"17477",17477,1.52,55.84,24.17,"F","2ºGrau","Biologicas","sim",1,2829.45,1
"17478",17478,1.37,49.69,26.47,"F","Mestrado","Exatas","Não",0,3525.67,1
"17479",17479,1.41,51.52,25.91,"F","PósDoc","Exatas","sim",1,2857.15,0
"17480",17480,1.22,43.92,29.51,"F","2ºGrau","Exatas","sim",1,3857.82,0
"17481",17481,1.67,61.79,22.16,"M","2ºGrau","Biologicas","sim",1,3385.66,1
"17482",17482,1.63,60.28,22.69,"F","PósDoc","Exatas","Não",0,3646.46,0
"17483",17483,1.65,61.04,22.42,"M","Analfabeto","Biologicas","Não",0,2699.06,2
"17484",17484,1.57,57.84,23.47,"F","Mestrado","Biologicas","Não",0,3585.09,0
